review_id,order_id,customer_id,rating,review_text,review_date
r18852,97125,77441,5,Other dinner drive place maintain.,2021-02-17
r18853,39233,41729,2,Support knowledge seven beat painting.,2021-12-08
r18854,72198,46368,4,Plan ground against food soon serious.,2023-01-01
r18855,46971,54502,3,Suffer democratic brother relate protect factor space.,2025-04-27
r18856,1691,1212,4,Various large tend tell easy later hope behind.,2020-10-28
r18857,61195,55506,4,In play bed stay.,2024-06-07
r18858,45910,44322,4,Hair conference rate design world.,2023-07-25
r18859,74856,19749,2,Follow step important become statement them central.,2023-09-01
r18860,93734,19802,3,Number represent feel resource ground threat seek including.,2025-12-04
r18861,1642,58729,5,Represent put represent wife.,2024-09-30
r18862,63633,47188,4,Start involve leader suffer.,2024-02-14
r18863,47650,85616,5,Rather talk go loss so organization open.,2023-05-27
r18864,76289,75174,4,Blood situation control I need open.,2023-05-18
r18865,19318,36024,4,Art level argue court everything.,2023-07-11
r18866,27540,91997,4,Use trade choice contain.,2024-05-21
r18867,57760,55642,3,Bit work look if social.,2022-09-15
r18868,10974,77558,4,Another lose his different consider.,2022-04-30
r18869,8370,9102,5,Many save general continue audience.,2022-04-05
r18870,3891,91367,5,View mind stop.,2025-09-20
r18871,48560,33005,5,Option herself likely oil break.,2025-03-19
r18872,67416,23505,5,Step sea bar argue type amount family.,2023-05-24
r18873,90259,2398,5,,2024-05-17
r18874,87072,45218,3,Actually treatment since lay see accept show.,2024-01-31
r18875,84894,35131,4,Teach include without tough it hear.,2023-02-27
r18876,95768,64333,5,Defense level still Mr across think.,2023-03-04
r18877,55192,94885,3,Level like author bad knowledge hard near.,2021-02-09
r18878,79541,52755,5,Buy fact when vote.,2024-04-01
r18879,67223,58977,4,,2021-11-27
r18880,69122,29841,4,Friend they prepare.,2025-10-27
r18881,65743,33657,4,More part recently.,2023-10-06
r18882,41879,18605,4,Tend rich audience blood decide child exactly ground.,2023-12-19
r18883,26416,60129,4,Likely realize realize feeling concern firm.,2024-12-27
r18884,21997,48472,5,Serious structure although almost myself spend structure.,2024-01-01
r18885,41666,58611,4,Tough never indicate practice wind.,2022-04-19
r18886,43830,30498,4,Themselves both PM boy campaign while.,2021-10-22
r18887,57016,91427,5,Open third realize low home as myself.,2023-07-23
r18888,89613,91988,3,Sister civil crime pattern.,2022-10-28
r18889,60467,24076,5,Seek whole task card today well practice street.,2021-02-04
r18890,3564,80071,4,Body game when cup either win.,2021-10-29
r18891,4718,36050,4,Decade from so its you chance plant think.,2021-06-04
r18892,19921,55696,3,Standard society care walk author quality practice.,2022-08-16
r18893,15146,45510,4,Anything something pay affect.,2022-04-22
r18894,36544,17199,5,,2024-02-06
r18895,19651,49275,4,Society court leader.,2022-02-17
r18896,99677,40540,5,Environment win learn back public cut.,2025-02-08
r18897,29709,90113,5,House special state when class program member research.,2024-10-01
r18898,8368,82843,4,My drive voice room all school heavy.,2022-11-06
r18899,74822,67601,2,Organization factor you hit as partner major rule.,2021-04-10
r18900,63033,33258,3,Else home year look weight happy when too.,2024-03-09
r18901,34821,47437,5,Why good newspaper audience everything.,2022-12-03
r18902,74617,79915,5,Total three leader fine.,2024-03-12
r18903,50521,73648,4,School cultural leg other explain.,2022-01-10
r18904,1016,48447,3,,2023-10-27
r18905,67432,67116,4,So capital people child.,2023-05-12
r18906,41053,55550,5,Stay daughter listen spring field PM.,2024-02-25
r18907,13653,96359,4,Politics medical every piece goal.,2020-11-06
r18908,988,4837,4,All during item form.,2020-12-15
r18909,34296,15415,4,Class stuff full find history approach.,2024-03-07
r18910,43208,33886,5,Seven both necessary sign similar.,2023-02-07
r18911,87936,86267,4,Prove group management yeah amount data employee newspaper.,2024-03-30
r18912,72570,59275,4,Language street growth cut blood not.,2022-07-18
r18913,12669,2651,5,Claim week ahead factor fill.,2023-08-27
r18914,39305,68982,4,A generation one some table.,2023-10-01
r18915,77650,61944,5,Remember right coach unit sense.,2023-10-22
r18916,38820,47677,5,Describe home wife visit.,2025-04-16
r18917,24222,77260,2,Animal seek pressure whom source couple.,2023-12-08
r18918,68767,65108,2,Road friend hospital mean.,2021-12-23
r18919,20959,5317,5,Race community perform miss certainly life in.,2021-01-19
r18920,77451,89960,4,World issue notice relate military.,2023-01-09
r18921,99949,62897,5,Take various tell month.,2021-04-24
r18922,55514,61331,5,,2023-01-23
r18923,40927,43749,4,Investment goal least finish information yeah drop.,2021-05-08
r18924,54160,47224,3,Popular foot ball law off occur whole.,2021-04-22
r18925,15837,32290,4,Begin oil than animal base quickly know trouble.,2022-07-21
r18926,52382,67636,2,Guess growth general sense various detail find affect.,2025-08-31
r18927,83804,28945,1,Parent dark Democrat.,2024-12-13
r18928,82617,28292,5,Drug room such thing benefit yeah.,2021-02-15
r18929,22936,91362,2,Customer site term present.,2025-10-13
r18930,86352,74237,5,Next ago year experience who respond realize.,2021-04-07
r18931,65025,7370,4,Hand research box student.,2021-12-05
r18932,89528,98289,4,Three rule consumer American computer outside system.,2023-03-18
r18933,49458,40692,4,Change space research foreign southern already paper.,2022-12-18
r18934,16940,50519,2,Others else voice open bring.,2021-05-31
r18935,59802,76891,4,Team issue put performance author agency fight.,2025-06-15
r18936,77015,1989,4,Own kitchen term least.,2025-12-04
r18937,50300,57970,4,Teach contain quickly become civil direction.,2022-01-01
r18938,79748,78810,5,,2021-11-11
r18939,87881,51899,4,Risk view within my let particularly.,2023-03-11
r18940,92229,77774,4,Teacher tend process pressure gun.,2025-01-04
r18941,35263,76028,5,Alone partner practice fire field.,2022-05-14
r18942,12498,78544,2,Right better cup.,2023-08-23
r18943,96420,86317,3,Middle do pressure customer.,2022-11-16
r18944,87407,30139,2,Turn significant back piece father brother current.,2025-02-28
r18945,78118,96523,2,Measure sing impact he few close.,2023-10-15
r18946,99632,20224,4,Quickly low large oil behavior drive today.,2025-01-29
r18947,54218,43405,3,Goal allow go long.,2023-12-31
r18948,82106,58446,4,Imagine approach relate sing himself sometimes specific worker.,2025-01-23
r18949,68557,6992,1,Shake range take work Democrat within think enter.,2024-06-17
r18950,71631,46989,4,Now husband memory effort imagine focus until improve.,2025-04-18
r18951,491,68377,3,Yard until right few religious fact next.,2021-10-14
r18952,21582,78229,1,Boy safe agency official store mother popular.,2022-05-22
r18953,73273,84155,4,Adult heavy phone around.,2022-05-26
r18954,70381,45105,3,Tax growth feel run though paper.,2023-01-16
r18955,89725,56508,5,Their especially become authority land.,2021-01-03
r18956,87828,41618,2,Than plant it leave.,2022-10-05
r18957,33670,12795,4,Yourself himself much establish impact commercial draw us.,2022-05-14
r18958,36077,96677,5,Necessary father suddenly couple.,2022-07-05
r18959,44521,20252,5,Firm person west around.,2024-02-07
r18960,6038,72065,4,Camera possible side.,2021-01-16
r18961,23930,34764,1,After method relationship process research issue mean those.,2021-08-25
r18962,15206,33172,5,Itself politics effect attorney cover.,2021-11-21
r18963,23869,24525,3,Lay camera authority stage ask relate.,2022-11-01
r18964,8714,96137,5,Couple this ok natural nothing.,2021-02-10
r18965,75556,68603,5,Gas positive range.,2020-12-29
r18966,71243,15365,3,Cost blue reach activity page.,2024-05-02
r18967,51398,56784,4,Although participant stop establish serious morning time.,2022-04-30
r18968,82815,16755,5,Agreement firm not mention part hit.,2022-12-23
r18969,23680,63170,4,Bank point life.,2024-07-22
r18970,2332,13767,1,Thank laugh employee star and.,2024-11-10
r18971,52913,9032,5,Writer imagine camera sit with into lay.,2020-12-04
r18972,72755,60875,5,South focus address officer across much know.,2022-04-14
r18973,51030,96179,4,Outside military certain community quite.,2022-05-17
r18974,24058,98879,2,Mother make risk interesting purpose.,2021-04-05
r18975,10366,30651,4,Stop option prevent house commercial set evidence.,2021-02-21
r18976,59815,98346,5,Day ask two society light.,2024-12-04
r18977,81516,49745,4,Be room truth why side situation.,2021-11-15
r18978,76008,769,5,Then early sing kitchen next executive.,2022-03-31
r18979,82246,25779,5,State least course since guess open walk.,2022-01-27
r18980,35332,32333,3,Wish color guy new amount suffer expect.,2021-03-29
r18981,104,99846,5,To early perform door.,2021-12-29
r18982,5241,45106,5,Move along garden per task amount.,2025-06-22
r18983,82486,63606,5,My sure civil to draw size.,2024-06-26
r18984,57866,61529,3,Spend sister owner defense page subject likely real.,2023-01-14
r18985,88156,12653,4,His force it rise kid plant.,2022-01-23
r18986,54371,97332,3,Wind some capital either cut same season.,2024-09-27
r18987,85514,17509,4,Artist despite wrong physical.,2021-06-17
r18988,43279,12201,4,Group best appear radio front performance quality.,2023-07-28
r18989,11187,26742,5,Southern find chair and election.,2023-02-20
r18990,9246,59589,4,Force growth best body.,2025-08-27
r18991,60224,16941,3,Spring standard staff investment.,2023-09-12
r18992,14163,28883,5,Least too risk however cause drop.,2023-12-10
r18993,43945,22753,4,Response pass huge size environment citizen whose force.,2022-09-14
r18994,55499,51396,5,Cover join house past war economic.,2024-08-16
r18995,84429,16686,4,Again under best think who.,2025-03-04
r18996,26179,26839,3,Official none surface magazine.,2024-07-25
r18997,93232,29209,5,Product hear here air anyone create number know.,2022-11-19
r18998,6445,12821,4,Popular short woman.,2023-12-03
r18999,20861,8572,4,Would them whom group pick they wait.,2025-12-04
r19000,84645,34173,4,Student police information raise agency participant each.,2022-02-23
r19001,23248,30995,5,Race major involve plan summer.,2022-11-21
r19002,725,82984,4,Mission size cause camera candidate.,2022-08-18
r19003,92492,71195,5,Ever develop his call month senior reduce.,2023-08-19
r19004,58554,56518,5,State sister develop easy skill.,2022-05-13
r19005,28675,39240,2,Have special message career rest sport.,2022-05-15
r19006,48600,66785,5,Ago operation floor argue.,2024-03-19
r19007,82040,8918,4,Kid stage movement score.,2025-08-23
r19008,20569,90731,5,Gun million long run admit.,2021-04-23
r19009,66044,99987,4,If seven exactly detail make artist generation century.,2021-05-31
r19010,43450,7592,5,Situation itself believe you well stop manager.,2022-06-09
r19011,22656,88337,4,Set section space point her style.,2024-07-14
r19012,62056,80191,3,At four material nature.,2021-11-05
r19013,15825,35697,2,Here factor themselves investment pattern modern number.,2023-11-12
r19014,69248,38749,5,Security think customer speak decide participant own beyond.,2022-12-07
r19015,91427,61551,4,Cover idea along include.,2021-03-25
r19016,56248,73628,4,Each contain itself thus.,2021-06-02
r19017,76787,11303,3,Relate economy arm road.,2024-09-19
r19018,7100,69504,5,Draw interest behavior media security see.,2022-05-22
r19019,7946,56066,5,Guess church woman station.,2023-12-23
r19020,68538,31574,4,Rule song fire.,2024-06-30
r19021,91114,45947,5,Have hold those box.,2021-02-10
r19022,44856,39645,4,Wish true ok difference.,2022-08-18
r19023,13098,50873,5,Finish special painting often recognize common bed.,2021-12-23
r19024,64571,10035,5,Information office forward skin member job.,2022-08-21
r19025,29153,90924,4,Ok new fund eight.,2022-02-10
r19026,93054,37406,5,Military table lot growth whom.,2025-04-11
r19027,33824,61733,5,Community expect cause.,2022-07-30
r19028,86906,88969,2,Site couple amount finish.,2025-01-04
r19029,18848,24847,2,Opportunity western its new family fire fact.,2021-10-03
r19030,56392,40799,4,Avoid picture stock serious suffer.,2025-10-18
r19031,89465,90725,5,Building where computer might win return miss attack.,2024-02-26
r19032,44121,6672,4,Police try without apply treat.,2021-03-13
r19033,55457,34312,3,Mind rule field return mouth art bill.,2025-08-20
r19034,30256,42556,5,Likely thank listen soon culture.,2020-12-18
r19035,22082,7302,4,Drive agent through stand spring.,2021-06-09
r19036,37980,18581,3,Fine along during action.,2022-12-04
r19037,4570,99496,4,Change sign voice beat build.,2024-11-09
r19038,77496,11438,4,,2025-02-18
r19039,69016,62191,3,Economic crime serve process because herself condition.,2023-08-20
r19040,58688,51979,5,Be sing paper make discover forget create couple.,2022-06-18
r19041,41743,33051,2,Sister she more hospital.,2022-02-08
r19042,99565,38543,5,Section vote face fight always consider.,2024-10-08
r19043,21958,47184,5,Ability each major majority.,2023-01-13
r19044,7576,93741,5,Hundred near star final weight arm college.,2020-11-17
r19045,37896,73862,5,Several support fear among development level.,2023-06-11
r19046,12342,27827,5,We teacher billion out reason.,2024-09-16
r19047,46735,84600,5,Look some brother possible participant last I.,2021-07-09
r19048,70862,23313,4,Western phone study imagine.,2024-10-17
r19049,14579,39464,4,Remember understand agree line mention bill.,2024-01-05
r19050,97963,55293,2,Play today to several gun outside direction.,2025-02-04
r19051,4233,93282,4,Happen movement follow compare party wall seek.,2021-02-05
r19052,60728,75990,4,Fall similar office they admit single and.,2022-09-03
r19053,77728,10276,4,Cultural thousand summer cell less PM where.,2022-02-10
r19054,73722,33408,5,Write election development hot change office.,2023-09-10
r19055,61290,96053,5,Improve including fund.,2023-10-11
